"GLOBALEVENTID","SQLDATE","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_FullName","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor2Geo_Type","Actor2Geo_FullName","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_FullName","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","DATEADDED","SOURCEURL","SUMMARY","KEYWORDS","rake","title","Flag"
784155069,20180903,201809,2018,2018.6658,IDNCVL,INDONESIAN,IDN,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,0,060,060,06,2,6.0,3,1,3,-1.61127895266868,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,5,"East Kalimantan, Kalimantan Timur, Indonesia",ID,ID14,1.5,116.5,-2680740,20180903,https://www.eco-business.com/opinion/indonesias-deforestation-dropped-60-in-2017-but-theres-more-to-do/
734026839,20180226,201802,2018,2018.1534,IDN,INDONESIA,IDN,,,,,,,,,,,,,,,,,,1,051,051,05,1,3.4,32,4,32,-1.22004426850551,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,0,,,,,,,1,Singapore,SN,SN,1.366667,103.8,SN,20180226,http://www.businessinsider.com/r-indonesias-go-jek-raises-15-billion-as-ride-hailing-market-heats-up-sources-2018-2
734463947,20180227,201802,2018,2018.1562,PRK,NORTH KOREA,PRK,,,,,,,,IDNGOV,INDONESIA,IDN,,,,,GOV,,,0,173,173,17,4,-5.0,8,1,8,-8.3710407239819,4,"Hong Song, Kangwon-do, North Korea",KN,KN09,38.6683,128.318,-178700,1,Indonesia,ID,ID,-5.0,120.0,ID,4,"Hong Song, Kangwon-do, North Korea",KN,KN09,38.6683,128.318,-178700,20180227,http://www.businessinsider.com/kim-jong-uns-murdered-half-brother-kim-jong-nam-was-scared-for-his-life-2018-2
734211069,20180227,201802,2018,2018.1562,USAMED,REUTERS,USA,,,,,MED,,,IDN,TIMOR,IDN,,,,,,,,0,041,041,04,1,1.0,1,1,1,-0.70546737213403,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,1,East Timor,TT,TT,-8.833333,125.75,TT,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20180227,http://www.businessinsider.com/r-east-timor-australia-agree-on-maritime-border-pathway-to-develop-gas-field-2018-2
733979040,20180226,201802,2018,2018.1534,CHN,CHINA,CHN,,,,,,,,IDN,INDONESIA,IDN,,,,,,,,1,036,036,03,1,4.0,8,2,8,-0.48304467675664,4,"Nanchang, Jiangxi, China",CH,CH03,28.55,115.933,-1914863,4,"Nanchang, Jiangxi, China",CH,CH03,28.55,115.933,-1914863,4,"Nanchang, Jiangxi, China",CH,CH03,28.55,115.933,-1914863,20180226,http://www.businesstimes.com.sg/companies-markets/scoot-will-fly-to-nanchang-and-pekanbaru
733979041,20180226,201802,2018,2018.1534,CHN,NANCHANG,CHN,,,,,,,,IDN,INDONESIA,IDN,,,,,,,,1,036,036,03,1,4.0,16,2,16,-0.48304467675664,4,"Nanchang, Jiangxi, China",CH,CH03,28.55,115.933,-1914863,4,"Pekanbaru, Riau, Indonesia",ID,ID37,0.533333,101.45,-2691863,4,"Nanchang, Jiangxi, China",CH,CH03,28.55,115.933,-1914863,20180226,http://www.businesstimes.com.sg/companies-markets/scoot-will-fly-to-nanchang-and-pekanbaru
734208987,20180227,201802,2018,2018.1562,IDN,TIMOR,IDN,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,013,013,01,1,0.4,4,1,4,-0.70546737213403,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20180227,http://www.businessinsider.com/r-east-timor-australia-agree-on-maritime-border-pathway-to-develop-gas-field-2018-2
734208990,20180227,201802,2018,2018.1562,IDN,TIMOR,IDN,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,041,041,04,1,1.0,1,1,1,-0.70546737213403,1,East Timor,TT,TT,-8.833333,125.75,TT,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20180227,http://www.businessinsider.com/r-east-timor-australia-agree-on-maritime-border-pathway-to-develop-gas-field-2018-2
734208989,20180227,201802,2018,2018.1562,IDN,TIMOR,IDN,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,041,041,04,1,1.0,4,1,4,-0.70546737213403,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20180227,http://www.businessinsider.com/r-east-timor-australia-agree-on-maritime-border-pathway-to-develop-gas-field-2018-2
734211068,20180227,201802,2018,2018.1562,USAMED,REUTERS,USA,,,,,MED,,,IDN,TIMOR,IDN,,,,,,,,0,041,041,04,1,1.0,4,1,4,-0.70546737213403,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20180227,http://www.businessinsider.com/r-east-timor-australia-agree-on-maritime-border-pathway-to-develop-gas-field-2018-2
734208988,20180227,201802,2018,2018.1562,IDN,TIMOR,IDN,,,,,,,,USAMED,REUTERS,USA,,,,,MED,,,0,013,013,01,1,0.4,1,1,1,-0.70546737213403,1,East Timor,TT,TT,-8.833333,125.75,TT,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,20180227,http://www.businessinsider.com/r-east-timor-australia-agree-on-maritime-border-pathway-to-develop-gas-field-2018-2
734463946,20180227,201802,2018,2018.1562,PRK,NORTH KOREA,PRK,,,,,,,,IDNGOV,INDONESIA,IDN,,,,,GOV,,,0,173,173,17,4,-5.0,2,1,2,-8.3710407239819,4,"Hong Song, Kangwon-do, North Korea",KN,KN09,38.6683,128.318,-178700,4,"Hong Song, Kangwon-do, North Korea",KN,KN09,38.6683,128.318,-178700,4,"Hong Song, Kangwon-do, North Korea",KN,KN09,38.6683,128.318,-178700,20180227,http://www.businessinsider.com/kim-jong-uns-murdered-half-brother-kim-jong-nam-was-scared-for-his-life-2018-2
